product_id,product_name,aisle_id,department_id
32052,Organic Brown Rice Cake Salt-Free,78,19
32096,Yogurt Pretzels,78,19
32115,93/7 Ground Beef,6,2
32139,Hommus Classic Original,67,20
32158,Maui Mountain Sweet 'n Sour Sauce & Marinade,5,13
32177,Blood Oranges,24,4
32197,Organic Celery Root,83,4
32211,Whole Grains Oatnut Bread,112,3
32229,Akoma Extra Semisweet Chocolate Chips,17,13
32263,Lowfat Peach Yogurt,120,16
32299,Dijon Mustard,72,13
32303,Red Seedless Grapes,24,4
32327,3 Gallon Food Scrap Bag,60,17
32347,European Style Unsalted Butter,36,16
32402,"Crackers, Crispy, Cheddar",78,19
32419,Greek and Chia Nonfat Red Berries Organic Yogurt,120,16
32426,1 Step Kashmir Spinach Indian Cuisine,76,6
32428,Golden Crinkles French Fried Potatoes,129,1
32433,Green Peas,116,1
32441,Fresh Goat Cheese Log,21,16
32446,Bunched Carrots,83,4
32463,Olive Oil & Aloe Vera Hand Soap,25,11
32465,Sliced White Mushrooms,123,4
32476,Garlic & Herb Bread Crumbs,5,13
32478,Reduced Fat 2% Milk,84,16
32498,Lemon Pepper Fish Complete Meals,38,1
32537,Parsley,16,4
32553,"Country Stand Juice, Medium Pulp",98,7
32557,Plant Based Scrub Sponge,114,17
32566,Dha Omega 3 Vitamin D Milk,84,16
32578,Organic Fresh Squeezed Orange Juice,31,7
32599,Honey Lemon & White Tea Multi-Symptom Pain Reliever/Fever Reducer,11,11
32607,White Unscented Facial Tissue,54,17
32611,Honey Almond Butter Single,88,13
32642,Roasted Chicken Breast,96,20
32645,Sugarfree Energy Drink,64,7
32653,Chocolate Salted Caramel Protein Bar,3,19
32655,Organic Large Grade AA Brown Eggs,86,16
32689,Romaine Hearts,123,4
32691,Vanilla Ice Cream,37,1
32700,Original Whipped Cream,53,16
32734,Spaghetti,131,9
32792,Chipotle Beef & Pork Realstick,23,19
32819,Pronamel Fresh Wave Fresh Breath Toothpaste,20,11
32828,Italian Sausage,14,20
32839,Dry Rubbed Thick Sliced Pork Bacon,106,12
32850,Organic Pumpkin Puree,17,13
32857,Organic Chunky Tomato Bisque Soup,69,15
32858,White Meat Chicken Pot Pie,38,1
32864,Organic Baby Rainbow Carrots,123,4
32912,Baked Whole Grain Wheat Hint of Salt Crackers,78,19
32955,Carrot Chips,123,4
32987,Chef's Favorites Lightly Sauced Rotini & Vegetables with Oven Roasted Garlic Butter Sauce,116,1
33000,Pure Irish Butter,36,16
33002,Wholeberry Blast Meal Bar,3,19
33021,Reserve Cheddar Cheese,2,16
33027,Fancy Shredded Sharp Cheddar Cheese,21,16
33037,Wheat English Muffins,93,3
33041,Medium Cheddar Natural Cheese,21,16
33043,Crescent Rolls,105,13
33065,Cabernet Sauvignon,28,5
33081,Chicken Apple Sausage,106,12
33082,Fully Cooked Boneless Ribs in Sweet Hickory Sauce,7,12
33086,Chicken Flavor Bouillon,69,15
33100,Unsalted Sweet Butter,36,16
33122,Peanut Butter Dark Chocolate Protein Chewy Bars,3,19
33127,No Salt Roasted Pistachios,117,19
33135,Organic Blueberry Kefir,120,16
33136,Tissue with Lotion Aloe & E,54,17
33153,IPA,27,5
33161,Deviled Ham Spread,95,15
33168,Everyday Paper Plates,111,17
33184,Condensed Cream of Mushroom Soup,69,15
33198,Sparkling Natural Mineral Water,115,7
33219,Spanish Style Ready Rice,4,9
33232,Unsweetened Cashew Milk,91,16
33276,Kalamata Olive Spread,67,20
33290,Lemon Verbena Dish Soap,74,17
33303,Organic Hummus,123,4
33322,Chocolate Peanut Butter Creme Sandwich Cookies,61,19
33346,Dairy Free Coconut Almondmilk Blend,91,16
33360,Stain Fighter & Color Booster Original,75,17
33368,Green Skinned Avocado,83,4
33370,Total with Strawberry Yogurt,120,16
33379,Red Lentils,63,9
33394,Outshine Creamy Coconut Fruit Bars,37,1
33401,Goat Cheese Crumbles,21,16
33443,Passion Fruit,24,4
33468,White Pita,128,3
33471,Diced Basil Garlic & Oregano Tomatoes,81,15
33483,Light Creamy Swiss Cheese,2,16
33535,Ume Plum Vinegar,66,6
33548,Peach on the Bottom Nonfat Greek Yogurt,120,16
33560,Italian Bread Crumbs,5,13
33572,Lactose Free 2% Reduced Fat Milk,91,16
33575,Dairy Free French Vanilla Coconut Milk Creamer,91,16
33636,Organic Shells And White Cheddar,4,9
33640,"Baked Beans, Vegetarian",59,15
33663,Radish Coins,123,4
33689,Kings Hawaiian Smoked Bacon Bbq Sauce,100,21
33690,Unfiltered 100% Pure Apple Juice,98,7
33705,New York Cheddar Potato Chips,107,19
33709,All Natural Medium Fire-Roasted Tomato & Jalapeno Salsa,51,13
33719,French Vanilla Yogurt Vanilla,120,16
33731,Grated Parmesan,21,16
33735,Chick Peas Garbanzos,59,15
33736,Lemon Master Cleanse Fruit Juice Drink,31,7
33740,"Cara Cara Oranges, Bag",24,4
33741,Gluten Free Classic Hamburger Buns,43,3
33754,Total 2% with Strawberry Lowfat Greek Strained Yogurt,120,16
33756,Crispy Chicken Strips 100% All Natural Fully Cooked,129,1
33761,Moisturizing Conditioner Aloe Vera + Macadamia Oil,22,11
33780,Strawberry Shortcake Ice Cream Bars,37,1
33782,Vitaminwater Revive Fruit Punch,64,7
33787,Total 2% Lowfat Greek Strained Yogurt with Peach,120,16
33796,Sweet Orange Vanilla Honest Shampoo + Body Wash,25,11
33797,Febreze Lavender Vanilla & Comfort Scent Sweeper Dry Pad Refills,114,17
33819,Original French Vanilla Yogurt,120,16
33846,Roasted Garlic Hummus,67,20
33847,Cookies And Cream Ice Cream,37,1
33861,Powder Cleanser,114,17
33894,Goldfish Cheddar Baked Snack Crackers Multi Packs,78,19
33929,Acai Berry Chia Bar,3,19
33944,Chicken & Apple Breakfast Links,106,12
33945,Regular Chips,107,19
33957,Mexican Casserole Bowl,38,1
33973,HE Original Liquid Laundry Detergent,75,17
34012,Almond Breeze Chocolate Almond Milk,91,16
34027,Crispix Rice & Corn Cereal,121,14
34050,Orange Juice,31,7
34067,Organic Honey,29,13
34126,Organic Italian Parsley Bunch,16,4
34128,Tzatziki,67,20
34134,Spinach Peas & Pear Stage 2 Baby Food,92,18
34137,Chocolate Sea Salt,3,19
34177,Traditional Clean Energy Drink,94,7
34190,Organic Coconut Cream,66,6
34194,Cooking Beef Stock,69,15
34202,Minis Unwrapped Mini Dark Chocolate Covered Peppermint Patties,45,19
34209,Three Cheese Tortellini,131,9
34213,Great White Bread,112,3
34216,Chocolate Chip Bunny Grahams Whole Grain Graham Snacks Bunny Grahams,61,19
34217,Pesto Tortellini  Bowls,38,1
34229,Petite Peas,116,1
34234,Grade AA Large White Eggs,86,16
34243,Organic Baby Broccoli,83,4
34254,White Facial Tissues,54,17
34262,Hint Of Sea Salt Almond Nut Thins,78,19
34284,Organic Light In Sodium Butternut Squash Soup,69,15
34310,Organic Goddess Dressing,89,13
34329,Belgian Milk Chocolate Gelato,37,1
34356,Sundried Tomatoes,63,9
34358,Garlic,83,4
34382,Freshly Grated Parmesan,33,6
34409,Organic Quinoa & Apple Baby Cereal,121,14
34429,Kumato Tomatoes,83,4
34448,Original Veggie Straws,50,19
34475,Dry Spray Cool Essentials Antiperspirant,80,11
34492,Cheeseburger Sliders,129,1
34496,Alfredo Pasta Sauce,9,9
34497,"Prosciutto, Americano",96,20
34530,Organic Chicken Thighs,7,12
34551,Organic Cane Sugar,17,13
34574,Milk Chocolate baking Chips,17,13
34584,Organic Sliced Peaches,116,1
34590,Pitted Dates,117,19
34594,DHA Omega-3 Vanilla Lowfat Milk,84,16
34635,Shredded Beef Burrito,38,1
34658,100% Recycled 2 Ply Jumbo Paper Towel Roll,54,17
34684,Organic Wild Berry Fruit Spread,88,13
34688,Good Belly Probiotics Juice Drink Blueberry Acai Flavor,31,7
34690,100% Juice Apple Juice,98,7
34724,Water Beverage with Vitamins Black Cherry Flavor,64,7
34749,Miniatures Assortment Candy,45,19
34768,Bulgarian Cultured Buttermilk,84,16
34786,Tikka Masala Simmer Sauce,76,6
34789,Light Vanilla Soymilk,91,16
34816,Whole Pine Nut,17,13
34819,Liquid Vitamin C Orange Flavor,47,11
34827,Rich & Hearty New England Clam Chowder Soup,69,15
34887,Chunky Tomato Garlic & Onion Pasta Sauce,9,9
34898,Low Moisture Part Skim Mozzarella String Cheese,21,16
34940,Chicken Flavor Top Ramen Noodles,66,6
34949,Hand Picked Pomegranate Seeds/Arils,123,4
34969,Red Vine Tomato,83,4
35004,Macaroni Shells & White Cheddar Cheese,4,9
35042,Black Beans,59,15
35053,Premium Solid White Albacore Tuna in Water,95,15
35079,Guacamole Singles,67,20
35108,Salted Butter,36,16
35123,Grilled & Ready Chicken Breast Strips,34,1
35124,Southwest Chopped Salad Kit with Dressing,123,4
35140,Organic Whole Cashews,117,19
35163,Red Leaf Lettuce,83,4
35213,Organic Blues Bread with Blue Cornmeal Crust,112,3
35217,Toasted Sesame Seed Oil,19,13
35221,Lime Sparkling Water,115,7
35233,Peach,24,4
35249,Cake Blend Unbleached Flour,17,13
35264,Cut Okra,116,1
35309,Prenatal Multivitamin+DHA,47,11
35321,Organic Lowfat Milk,84,16
35333,Seasoning Bay Leaf,104,13
35343,Tomato Sauce & Three Cheese Pizza,79,1
35345,4 Seasons Pepper Corns Mill Spices,104,13
35353,Dino Eggs Instant Oatmeal,130,14
35383,Classic White Bread,112,3
35385,Vanilla Caramel Coffee Creamer,53,16
35412,Select Tender Chicken with Vegetables & Brown Rice Dog Food Recipe,40,8
35413,Freshly made pasta layered between a rich meat sauce and topped with Real Mozzarella cheese Lasagna with Meat & Sauce,38,1
35416,Chicken Seasoning,104,13
35419,"Handmade Vodka From Austin, Texas",124,5
35424,Spring Water Antibacterial Liquid Hand Soap with Moisturizer,127,11
35458,100% Whole Wheat Pre-Sliced Bagels,93,3
35469,Enchilada Black Bean Vegetable,38,1
35507,Pure Life Purified Water,115,7
35510,Organic Yukon Gold Potato,83,4
35547,Organic Baby Kale,83,4
35561,Organic Tortilla Chips,107,19
35607,Light in Sodium Country Cheddar Bowl,38,1
35629,Coho Salmon,39,12
35633,Chocolate Peanut Butter,3,19
35640,Beer Brats Sausage,14,20
35652,Prosciutto Di Parma,96,20
35688,Cocoa Bunnies Whole Grain Cereal,121,14
35725,Organic Oregano,104,13
35738,Calabrese uncured italian Salami  with pepper and paprika,96,20
35765,Slow Cured Pepper + Garlic Salame Molisana,96,20
35767,Organic Power Greens,31,7
35769,Pure Foods Sea Salt Iodized,104,13
35782,Mango Flavor Probiotic Juice Drink,31,7
35824,Boneless Chicken Breast,35,12
35833,Andouille  Chicken & Turkey Sausage,106,12
35852,Detoxify & Energize with Ginger & Clay Pure Epsom Salt Soaking Solution,127,11
35855,Unbleached All-Purpose Flour,17,13
35886,Organic Blueberries Clamshell,32,4
35887,Organic Mixed Vegetables,116,1
35914,Dha Omega 3 Reduced Fat 2% Milk,84,16
35917,Organic Just Concord Grape Juice,98,7
35921,Organic Large Grade A Brown Eggs,86,16
35939,Organic Jalapeno Pepper,83,4
35948,Tonic Water,115,7
35951,Organic Unsweetened Almond Milk,91,16
35956,Fancy Feast Wet Classic Chicken Feast Cat Food,41,8
35958,Dairy Free Original Coconutmilk Coffee Creamer,91,16
35973,Paprika,104,13
36011,Organic Fat Free Milk,84,16
36039,Organic Cocoa Crunch Protein Bar,3,19
36070,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",123,4
36076,Everything Deli Style Pretzel Crisps Crackers,107,19
36082,Organic Mango,24,4
36086,Philadelphia Original Cream Cheese,108,16
36099,Roast Beef,96,20
36116,Pimento Cheese Dip,108,16
36127,Freshly Squeezed Orange Juice,31,7
36130,Natural Choice Deli Oven Roasted Turkey,96,20
36133,BBQ Recipe Beef Frozen Sandwiches,38,1
36135,Green Tea Mochi Ice Cream Bonbons,37,1
36144,Smoked Turkey Breast,96,20
36149,Beast Burger,42,1
36178,Rao's Homemade Roasted Garlic Sauce,9,9
36180,Red Kidney Beans,63,9
36183,Smooth Greens & Kale Vegetable and Fruit Juice Blend,98,7
36198,Organic Unsweetened Original Rice Drink,91,16
36205,Peanut Butter Egg White Protein Bar,3,19
36216,Lime Italian Sparkling Mineral Water,115,7
36227,Sour Cream & Onion Flavored Potato Crisps,107,19
36287,Smooth Operator Natural Peanut Butter,88,13
36311,Sea Salt Sourdough Einkorn Crackers,78,19
36315,Low Fat Split Pea Soup,69,15
36316,Lemon Sparkling Water,115,7
36361,Organic Cottage Cheese Blueberry Acai Chia,108,16
36362,"Baked Crackers, Cheddar Cheese",48,14
36389,Organic Rainbow Chard Vegetable,83,4
36406,Essential Greens With Lime  Vegetable and Fruit Juice Blend,31,7
36425,Chardonnay Wine,62,5
36463,Chili Sauce,72,13
36477,Take Alongs Rectangle Containers with Lids - 3 CT,85,17
36523,Cold-Pressed Coconut Water & Greens High Pressure Processed Fruit & Vegetable Juice Blend,31,7
36543,Bars Peanut Butter,88,13
36550,Organic Extra Large Grade AA Brown Eggs,86,16
36552,Gourmet Popping Corn Original,23,19
36554,Vegan Aged White Cheddar  Popcorn,23,19
36562,Adult Maximum Strength DM Max Liquid Cough & Chest Congestion Relief,11,11
36574,Fruit & Nut Trail Mix Chewy Granola Bars,3,19
36591,100% Whole Wheat Medium Soft Taco Flour Tortillas,128,3
36606,Sprouted Multi-Grain Bread,112,3
36677,Old Fashioned Beef Jerky,23,19
36691,Purified Drinking Water,115,7
36695,Organic Hothouse Cucumbers,83,4
36696,The Original Natural Herb Drops Cough Suppressant,11,11
36724,Organic Sea Salt Roasted Seaweed Snacks,66,6
36735,Organic Roasted Sliced Chicken Breast,96,20
36736,Iodized Salt,104,13
36750,"Chunky Garden, Tomato, Garlic & Onion Pasta Sauce",9,9
36758,Triple Berry Blend,116,1
36772,Bunny Pasta with Yummy Cheese Macaroni & Cheese,4,9
36780,90 Calorie Chocolate Chewy Bars,3,19
36784,Oikos Triple Zero Mixed Berry Yogurt,120,16
36824,Mushroom Lo Mein Noodles,66,6
36861,Original Korean BBQ Sauce & Marinade,5,13
36865,Non Fat Raspberry Yogurt,120,16
36897,Tomato Juice,98,7
36929,"Milk, Vitamin D",84,16
36961,Pink Cripps Apple,24,4
36994,Organic Graham Crunch Cereal,121,14
37029,Cream Cheese Spread,108,16
37055,Organic Cheesy Ravioli,59,15
37059,Lemon & Lime Blossom Ocean Fresh Scent Disinfecting Wipes,114,17
37065,Serrano Chile Peppers,83,4
37066,Original Cherry Orchard Yogurt,120,16
37067,Organic Banana,24,4
37084,Tostadas Caseras Amarillas,128,3
37103,Sparkling Peach,77,7
37104,Tortilla Strips,107,19
37107,Ground Cumin,104,13
37119,Uncured Pepperoni,96,20
37120,Dill Weed,104,13
37131,Tomato Yellow Cherry,83,4
37192,Smart Ground Original Veggie Protein Crumbles,14,20
37213,Excellence 70% Cocoa Smooth Dark Chocolate Bar,45,19
37220,Organic Strawberry Fruit Spread,88,13
37250,Cut Green Beans,116,1
37266,Tater Treats Seasoned Shredded Potatoes,129,1
37374,Cherubs Tomatoes,83,4
37385,Organic Red Kale,83,4
37434,Coconut Oil Cooking Spray,19,13
37507,Maximum Strength Tablets Acid Reducer,70,11
37524,Fresh Mozzarella Ball,2,16
37552,Sparkling Blackberry Juice,98,7
37602,Mexican Coffee,26,7
37606,White Quilted Napkins,54,17
37609,Extra Crispy Tator Tots,129,1
37611,Spaghetti with Meatballs,38,1
37642,Ccnut Raw Cocoaminos,72,13
37645,Original Flavor Bean Dip,51,13
37646,Organic Gala Apples,24,4
37658,Snack Pack Mini Classic,67,20
37687,Organic Spring Mix,123,4
37710,Trail Mix,125,19
37718,Blueberry Whole Milk Yogurt Pouch,120,16
37725,Rice Sides Cheddar Broccoli,4,9
37766,XL Emerald White Seedless Grapes,123,4
37803,Oyster Mushrooms,83,4
37852,Organic Cranberry Juice,98,7
37940,Original Strawberry Low Fat Yogurt,120,16
37947,Organic Peach Lowfat Yogurt,120,16
37987,Original Thoroughly Clean  Oily & Combination Skin Face Wash,109,11
37999,Antioxidant Infusions Ipanema Pomegranate Beverage,31,7
38012,Organic Cream of Mushroom Condensed Soup,69,15
38015,Honeysuckle Dish Soap,74,17
38049,Crispy Rounds Tortilla Chips,107,19
38053,Pecan Spinwheels Sweet Rolls,61,19
38061,Organic Raw Coconut Butter,36,16
38067,Coconut Flakes,17,13
38154,Original Sour Cream,108,16
38159,Organic Yellow Peaches,24,4
38164,Almonds & Sea Salt in Dark Chocolate,45,19
38175,Meatloaf & Gravy,38,1
38223,Stage 1 Just Sweet Peas With Mint Baby Food,92,18
38230,Petite Diced Tomatoes In Tomato Juice,81,15
38231,Classic Air-Puffed Vanilla Flavored Marshmallows,17,13
38233,Ginger Snaps,61,19
38241,Low-Fat Mango on the Bottom Greek Yogurt,120,16
38266,Fresh Basil,16,4
38271,Light Chicken Pot Pie Style Soup,69,15
38273,Marinara Pasta Sauce,9,9
38277,Dairy Free Vanilla Coconut Milk,91,16
38288,Pizza Sauce,9,9
38293,Ground Turkey Breast,35,12
38300,Tall Kitchen Bag With Febreze Odor Shield,60,17
38312,Almond Milk Strawberry Yogurt,120,16
38318,Original Flavor Instant Oatmeal,130,14
38340,Everyday Plates 8.5 in,111,17
38342,Fancy Sliced Water Chestnuts,66,6
38376,Clean Energy Zero Lime,94,7
38400,Asparation/Broccolini/Baby Broccoli,83,4
38427,Soft Rolls,43,3
38444,Chardonnay,62,5
38450,Turmeric Strength for Whole Body,47,11
38456,Large Grapefruit,24,4
38488,Coco Cream of Coconut,30,6
38508,Lightly Salted Kettle Potato Chips - Sea Salt,107,19
38547,Bubblegum Flavor Natural Chewing Gum,46,19
38567,Hearty French Country Vegetable Soup,69,15
38596,Part Skim Ricotta Cheese,108,16
38618,Organic Chunky Vegetable Soup,69,15
38650,Organic Red Lentils,63,9
38656,Gluten Free Peanut Butter Dark Chocolate Chewy With a Crunch Granola Bars,3,19
38659,Unbleached Enriched All Purpose Flour,17,13
38689,Organic Reduced Fat Milk,84,16
38690,Original Sea Salt Bagel Crisps,78,19
38693,Meyer Lemon,24,4
38739,Hass Avocado,83,4
38741,Stracciatella Gelato,37,1
38760,California Chardonnay,62,5
38775,Blueberry Muffins,93,3
38777,Organic Green Seedless Grapes,123,4
38845,PubHouse Battered Cod,34,1
38928,0% Greek Strained Yogurt,120,16
38970,Organic Light Brown Sugar,17,13
38984,Kale & Spinach Superfood Puffs,92,18
38988,White English Muffins,93,3
39013,Smoked Fresh Turkey Kielbasa,106,12
39037,Quick & Easy Fresh Green Beans,123,4
39040,Organic Sliced Crimini Mushrooms,123,4
39054,Unsweetened Cocoa Powder,17,13
39055,Mild Salsa Roja,67,20
39063,Frozen White Ready Dough,58,1
39076,Salsa Casera,51,13
39097,Gluten Free White Sandwich Bread,112,3
39107,Onion Bagels,93,3
39108,Pulp Free Orange Juice,31,7
39110,Red Chili Flakes,104,13
39121,Organic Jasmine Rice,38,1
39124,Half Tea & Half Lemonade,94,7
39130,All Natural Roasted Garlic Pasta Sauce,9,9
39132,Plastic Cup Squared Base - 30 CT,111,17
39142,Old Fashioned Oats,130,14
39170,Oatmeal Crème Pies,61,19
39180,Organic Lowfat 1% Milk,84,16
39184,Down To Earth IPA,27,5
39185,Honey Buns,61,19
39190,Vanilla Unsweetened Almond Milk,91,16
39216,Original Multigrain Spoonfuls Cereal,121,14
39238,"Tea, Organic, Egyptian Licorice Mint, Caffeine Free, Bags",94,7
39267,Chili Oil,66,6
39270,"Original Red Licorice Twists, Tub",45,19
39275,Organic Blueberries,123,4
39279,Fat Free Smart Ground Mexican Style Taco Protein Crumbles,14,20
39290,Cafe Steamer Sweet & Sour Chicken,38,1
39299,Organic Chocolate Chip ZBar Kids Energy Snack,3,19
39321,Milk Chocolate Hot Cocoa Mix,90,7
39349,Sliced Varzi Salami Meat,96,20
39361,Jaipur Vegetables,76,6
39399,Pork Tamales,13,20
39408,Gala Apples,24,4
39409,"Ginger Root Beer, Naturally Flavored Zero Calorie Soda, Caffeine Free",77,7
39468,"Apples, Kale & Avocados Organic Baby Food",92,18
39491,Pirate's Booty Aged White Cheddar Baked Rice and Corn Puffs,107,19
39545,Corn Muffin Mix,105,13
39558,Gold Potato,83,4
39561,Crackers Cheddar Bunnies Snack Packs,78,19
39581,French Vanilla Creamer,53,16
39619,Organic Tomato Basil Pasta Sauce,9,9
39657,Milk Chocolate Almonds,45,19
39667,Natural Shiitake Sesame Vinaigrette Dressing,89,13
39699,Whole Wheat Shells & White Cheddar Macaroni and Cheese,4,9
39732,Pitted Kalamata Olives,110,13
39748,Organic Whole Grain Infant Oatmeal Cereal with Bananas,92,18
39794,Red Plum,24,4
39799,Classic Ketchup,72,13
39803,Original 0 Calorie Sweetener Packets 115 Count,17,13
39812,Organic Thyme,16,4
39831,Organic Black Bean Rotini Pasta,131,9
39877,Organic Granny Smith Apple,24,4
39891,Steamers Broccoli & Cheese Sauce,116,1
39911,Sensible Foods Kale Veggie Burgers - 4 CT,42,1
39922,Celery Sticks,123,4
39928,Organic Kiwi,24,4
39964,Assorted Bagels,93,3
39978,D3 1000 Iu Softgels,47,11
39980,Organic Black Molasses,29,13
39987,Keratin Smooth Conditioner,22,11
39993,Vine Ripe Tomatoes,83,4
40002,Strawberry Ice Cream,37,1
40004,Garden Veggie Straws Lightly Salted,107,19
40041,Citrus + Mint,25,11
40055,Unbleached Bread Flour,17,13
40063,Gluten Free Chocolate Chip Cookies,61,19
40162,Cut Yams In Light Syrup Sweet Potatoes,81,15
40174,2% Reduced Fat Organic Milk,84,16
40198,Blueberry Yoghurt,120,16
40203,Mint Chip Ice Cream,37,1
40214,90 Calorie Chocolate Fudge Brownies,48,14
40225,Gold?! Ice Cream Bars,37,1
40229,Organic Whole Wheat Penne Rigate,131,9
40261,Extra Crunchy Peanut Butter,88,13
40286,Relish Sandwich Spread,72,13
40298,"Bread, Essential Flax Seed",112,3
40310,Oven Roasted Turkey Breast,96,20
40322,NyQuil Cold & Flu Nighttime Relief LiquiCaps,11,11
40330,Corn Dogs,129,1
40332,"Cage Free Brown Eggs-Large, Grade A",86,16
40334,Organic White Pita Bread,128,3
40348,Large Burrito Flour Tortillas,128,3
40377,Unrefined Virgin Coconut Oil,19,13
40411,Calm Chamomile Herbal Tea,94,7
40422,Gold Nugget Mandarins,9,9
40476,Egg Replacer,86,16
40478,Sloppy Joes Spices & Seasonings,5,13
40516,Organic Romaine Hearts,123,4
40540,Extra Hot Cocktail Sauce,72,13
40545,Berry Medley,116,1
40571,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,120,16
40574,Rice Cereal,121,14
40587,Light & Lean Sweet & Sour Asian Noodle Pasta,38,1
40592,Ultra Soft Facial 3-Ply White Facial Tissues,54,17
40604,Feta Cheese Crumbles,21,16
40605,Bombay Potatoes Vegetarian,76,6
40674,Peas & Carrots,116,1
40691,Whole Jersey Milk Low Pasteurized,84,16
40706,Organic Grape Tomatoes,123,4
40709,Sea Salt & Vinegar Potato Chips,107,19
40711,Mrs Fields Cookie Sandwich Ice Cream,37,1
40723,Organic Cripps Pink Apples,24,4
40738,Superior Tonic Water,77,7
40836,Anaheim Pepper,83,4
40844,Robert Mondavi,62,5
40852,Lactose Free Fat Free Milk,91,16
40865,Toll House Chocolate Chip Cookie Dough,105,13
40910,Root Beer,77,7
40925,Ultra Concentrated Original Scent Dishwashing Liquid,74,17
40934,White Tea and Vitamin E Antibacterial Hand Soap with Moisturizer,127,11
40974,Chopped Garlic,104,13
40992,Chopped Tomatoes,81,15
41009,Organic Greens & Greens Juice,31,7
41035,Fresh Bee Pollen Whole Granules,47,11
41055,Organic Red Wine Vineger,19,13
41063,Chia Protein Bar Dark Chocolate Coconut Sea Salt,3,19
41065,Organic Yellow Squash,83,4
41069,Extended-Release 12 Hour Orange Flavored Liquid Cough Relief,11,11
41073,Eucalyptus Harvest Aromatherapy Mist,101,17
41131,India Pale Ale,27,5
41149,Organic Riced Cauliflower,100,21
41164,"Sausage Biscuits, Snack Size Sandwiches",52,1
41210,Allergy Relief,11,11
41220,Organic Romaine Lettuce,83,4
41229,Mild Korma Simmer Sauce,76,6
41238,Parmesan Couscous Mix,4,9
41259,Poblano Pepper,83,4
41273,Broccoli Florets,123,4
41290,Lemonade,31,7
41298,Town House Italian Herb Flatbread Crisps,78,19
41302,Honey Barbecue Sauce,5,13
41319,Sea Salt Caramel Gelato,37,1
41338,Organic Black Pepper,78,19
41351,Family Size Naturally Flavored Whole Grain Oats Cereal,121,14
41376,Ground Veal,7,12
41385,Original Club Crackers,78,19
41400,Crunchy Oats 'n Honey Granola Bars,3,19
41406,Orange Soda,77,7
41414,Lemonade Fruit Bars,37,1
41463,Cannellini Beans,59,15
41480,Lentils,63,9
41481,Kung Pao Noodles,66,6
41483,Smoked Paprika,104,13
41486,100% Pure Vegetable Oil,19,13
41540,Organic Whole White Mushrooms,83,4
41544,Organic Crushed Fire Roasted Tomatoes,81,15
41591,Vegetable Classics Lentil Soup,69,15
41596,Frozen Blueberries,116,1
41602,Deli Select Ultra Thin Honey Ham,96,20
41618,Gluten Free Uncured Frozen Pepperoni Pizza,79,1
41620,Shredded Smokey Barbecue Beets,123,4
41653,Biscuit & Sausage Gravy Breakfast Bowl,52,1
41658,Authentic French Brioche Hamburger Buns,43,3
41665,Organic Mexican Blend Finely Shredded Cheese,21,16
41750,Gluten Free Fusilli,12,9
41757,Organic Air Chilled Whole Chicken,35,12
41777,Extra Whitening Toothpaste,20,11
41787,Bartlett Pears,24,4
41805,Strawberry Lemonade,98,7
41836,Rainbow Crisps Fig And Olive Crackers,78,19
41844,Honey Nut Cheerios,121,14
41896,Lemon Zinger Herbal Tea,94,7
41909,Bread & Butter Pickle Chips,110,13
41926,Whole Grain Thin Spaghetti,100,21
41950,Organic Tomato Cluster,83,4
41953,Vegetarian Chili Seasoning,104,13
41958,Thyme Leaves,104,13
41959,Thin Sliced Colby Jack Cheese,21,16
41973,White Distilled Vinegar,19,13
41984,Margarine Quarters,36,16
41990,Bagel Chips,107,19
42063,Organic Tomato Juice No Sugar Added,98,7
42110,Organic Macaroni Shells & Real Aged Cheddar,4,9
42125,Golden Couscous,63,9
42127,Blue Eucalyptus and Lavender Natural Liquid Laundry Detergent,75,17
42248,"Coconut Milk, Classic",91,16
42258,Eagle Brand Sweetened Condensed Milk,17,13
42265,Organic Baby Carrots,123,4
42284,Cinnamon Horns,93,3
42289,"Macaroons, Coconut",61,19
42294,Certified Compostable Large Baking Cups,97,13
42300,Organic Vitality Snack Chia Squeeze Blackberry Bliss,117,19
42329,Private Selection Pinot Noir,28,5
42342,Roasted Turkey Breast,96,20
42347,Caffeine Free Diet Cola All Natural Soda,77,7
42352,Swedish Meatballs,38,1
42356,Strawberry Preserves,88,13
42364,Garden Herb Traditional Cut Croutons,89,13
42367,Kalamata Olive Hummus,67,20
42372,Pineapple on the Bottom Greek Yogurt,120,16
42425,Blueberry Almond Granola,57,14
42428,Fat Free Classic Ranch Dressing,89,13
42431,Cinnabon Cinnamon Rolls With Icing,105,13
42441,Regular Concentrated Bleach,75,17
42445,Organic Plain Whole Milk Yogurt,120,16
42447,100% Juice,98,7
42449,Organic 65% Cacao Bittersweet Chocolate,17,13
42450,Macaroni & Cheese,38,1
42460,Plain Mini Bagels,93,3
42469,Pacific Cod Fillet,39,12
42489,Organic Raw Walnut Banana Meals To-Go,3,19
42536,Gluten Free Original Granola,57,14
42551,Fettuccine Alfredo,38,1
42557,Crunchy Almond Butter,88,13
42562,Low fat Chocolate Milk,84,16
42585,Organic Extra Firm Tofu,14,20
42598,Non-Fat Blackberry on the Bottom Greek Yogurt,120,16
42611,Green Tea Green Ginger Tea Bags,94,7
42625,"Flat Parsley, Bunch",16,4
